domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,fd_search_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
pipesworld-tankage,p29-net3-b20-g6-t70.pddl,abstraction-asp,timed out,1800.2460105456412,abstract_asp,,0.4176471345126629,0.005287040024995804,2.058874811977148,0.04036044329404831,0.08703045919537544,4.629449535161257,2.725567866116762,,2.5585607439279556,1.5388354547321796,,,,,,14,0,,,15,,16,,4,batch-atom,
pipesworld-tankage,p29-net3-b20-g6-t70.pddl,asp,timed out,1800.1688259728253,concrete_asp,,,,,,,4.3912962302565575,,,2.33776718378067,,,,,,,,,,,,,,16,,,
pipesworld-tankage,p29-net3-b20-g6-t70.pddl,fd,success,9.79357124119997,total,6.070358,,,,,,,,6.063222,,,,,,,valid,,,,,,60,,,,,
pipesworld-tankage,p30-net3-b20-g8-t70.pddl,abstraction-asp,timed out,1800.2013477385044,abstract_asp,,0.4082793928682804,0.005114372819662094,2.283548880368471,0.04703821986913681,0.0915253609418869,4.800075244158506,3.8544264398515224,,2.6862716414034367,1.7787406109273434,,,,,,8,0,,,15,,16,,6,tank-slot,
pipesworld-tankage,p30-net3-b20-g8-t70.pddl,asp,timed out,1800.1870604781434,concrete_asp,,,,,,,4.592453269287944,,,2.3956826580688357,,,,,,,,,,,,,,15,,,
pipesworld-tankage,p30-net3-b20-g8-t70.pddl,fd,success,64.11799962073565,total,60.155711,,,,,,,,60.147442,,,,,,,valid,,,,,,62,,,,,
pipesworld-tankage,p32-net4-b14-g5-t30.pddl,abstraction-asp,timed out,1800.1334417164326,abstract_asp,,0.3484592065215111,0.004833174869418144,0.5622531110420823,0.026242997497320175,0.055484430864453316,1.0232343673706055,0.7948749121278524,,0.5859499480575323,0.36419790517538786,,,,,,14,0,,,20,,21,,3,batch-atom,
pipesworld-tankage,p32-net4-b14-g5-t30.pddl,asp,timed out,1800.1380793452263,concrete_asp,,,,,,,1.0593710001558065,,,0.5612894427031279,,,,,,,,,,,,,,17,,,
pipesworld-tankage,p32-net4-b14-g5-t30.pddl,fd,success,6.2030164413154125,total,3.580346,,,,,,,,3.573441,,,,,,,valid,,,,,,179,,,,,
pipesworld-tankage,p33-net4-b16-g5-t60.pddl,abstraction-asp,timed out,1800.138001428917,abstract_asp,,0.3765417216345668,0.0049551306292414665,0.8583957077935338,0.03258309792727232,0.07041408773511648,1.6468781968578696,1.2778806742280722,,0.9603999517858028,0.6510302368551493,,,,,,14,0,,,19,,20,,4,batch-atom,
pipesworld-tankage,p33-net4-b16-g5-t60.pddl,asp,timed out,1800.161055661738,concrete_asp,,,,,,,1.6414729757234454,,,0.898652452044189,,,,,,,,,,,,,,19,,,
pipesworld-tankage,p33-net4-b16-g5-t60.pddl,fd,success,4.710107576102018,total,2.350203,,,,,,,,2.340335,,,,,,,valid,,,,,,54,,,,,
pipesworld-tankage,p34-net4-b16-g6-t60.pddl,abstraction-asp,timed out,1800.1430307477713,abstract_asp,,0.377096951007843,0.004999466240406036,1.070604082196951,0.036058150231838226,0.07557885721325874,2.1439840123057365,1.2911954931914806,,1.2906364314258099,0.6464187167584896,,,,,,14,0,,,18,,19,,5,batch-atom,
pipesworld-tankage,p34-net4-b16-g6-t60.pddl,asp,timed out,1800.1507590301335,concrete_asp,,,,,,,2.13797827064991,,,1.2046426385641098,,,,,,,,,,,,,,16,,,
pipesworld-tankage,p34-net4-b16-g6-t60.pddl,fd,success,6.668538664467633,total,3.238587,,,,,,,,3.231263,,,,,,,valid,,,,,,63,,,,,
pipesworld-tankage,p35-net4-b18-g4-t90.pddl,abstraction-asp,timed out,1800.1770887244493,abstract_asp,,0.4266369864344597,0.00501007866114378,2.8258006321266294,0.04790366906672716,0.10345549136400223,5.998286998830736,5.061482712626457,,3.438490849919617,2.5873631443828344,,,,,,8,0,,,12,,13,,5,tank-slot,
pipesworld-tankage,p35-net4-b18-g4-t90.pddl,asp,timed out,1800.1841556057334,concrete_asp,,,,,,,5.738132713362575,,,3.126930210739374,,,,,,,,,,,,,,13,,,
pipesworld-tankage,p35-net4-b18-g4-t90.pddl,fd,success,10.940250396728516,total,8.032639,,,,,,,,8.025421,,,,,,,valid,,,,,,40,,,,,
pipesworld-tankage,p36-net4-b18-g6-t90.pddl,abstraction-asp,timed out,1800.1749030314386,abstract_asp,,0.42312827333807945,0.005334705114364624,2.8159776739776134,0.04772968962788582,0.10436449944972992,5.9314355328679085,5.063665956258774,,3.4592844992876053,2.5843020230531693,,,,,,8,0,,,13,,14,,5,tank-slot,
